time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-05T14:00:11.930Z,17.9528333333333,-66.4298333333333,11.77,2.52,md,17,185,0.03469,0.19,pr,pr71408233,2023-05-05T14:28:18.970Z,"3 km WSW of Santa Isabel, Puerto Rico",earthquake,0.61,0.46,0.0711087244561983,9,reviewed,pr,pr
2023-05-05T13:53:55.337Z,10.3617,126.2172,35,4.2,mb,26,130,3.331,0.5,us,us6000kavq,2023-05-13T08:44:31.040Z,"42 km NNE of Santa Monica, Philippines",earthquake,12.67,1.94,0.136,15,reviewed,us,us
2023-05-05T13:52:49.899Z,53.4073,-163.5787,35,2.6,ml,27,208,1.281,0.56,us,us6000kaxs,2023-05-13T08:56:00.040Z,"161 km S of False Pass, Alaska",earthquake,3.12,2.01,0.091,16,reviewed,us,us
2023-05-05T13:09:12.015Z,53.4106,-163.5989,23.677,3.8,ml,52,206,1.271,0.73,us,us6000k9tx,2023-05-16T04:37:19.040Z,"161 km S of False Pass, Alaska",earthquake,6.37,7.274,0.071,26,reviewed,us,us
2023-05-05T12:58:03.883Z,37.4882,137.2737,10,5.6,mwb,132,50,1.2,0.65,us,us6000k9rh,2023-05-27T15:01:48.297Z,"43 km NE of Anamizu, Japan",earthquake,5.23,1.83,0.029,115,reviewed,us,us
2023-05-05T12:55:29.020Z,19.267,-155.409166666667,30.9,2.58,ml,48,74,,0.13,hv,hv73389982,2023-05-15T05:15:11.040Z,"10 km NE of Pāhala, Hawaii",earthquake,0.41,0.52,0.127200061911918,23,reviewed,hv,hv
2023-05-05T12:33:21.002Z,28.1232,105.0017,10,4.7,mb,73,38,4.475,0.38,us,us6000k9rd,2023-05-15T05:12:52.040Z,"21 km SSW of Bowangshan, China",earthquake,8.09,1.866,0.051,118,reviewed,us,us
2023-05-05T12:24:54.830Z,39.42,141.9781,62.467,4.6,mb,79,134,1.537,0.47,us,us6000k9r8,2023-05-15T05:05:20.040Z,"5 km SSE of Yamada, Japan",earthquake,7.62,6.912,0.048,132,reviewed,us,us
2023-05-05T11:44:06.394Z,-7.2201,120.1721,581.478,5,mww,96,35,2.231,0.57,us,us6000k9qy,2023-05-14T05:38:42.040Z,"Flores Sea",earthquake,8.75,6.011,0.093,11,reviewed,us,us
2023-05-05T11:37:09.765Z,-37.242,177.2433,186,5.6,mww,61,49,0.905,0.86,us,us6000k9qv,2023-05-14T05:32:24.983Z,"off the east coast of the North Island of New Zealand",earthquake,8.34,1.93,0.045,48,reviewed,us,us
2023-05-05T11:12:15.710Z,35.056,-118.8973333,13.84,3.38,ml,77,20,0.08969,0.25,ci,ci40219303,2023-05-13T09:02:46.040Z,"13km NNE of Grapevine, CA",earthquake,0.19,0.48,0.159,245,reviewed,ci,ci
2023-05-05T10:17:17.530Z,-4.9932,151.5098,131.921,4.9,mb,69,49,1.029,0.56,us,us6000k9ps,2023-05-05T10:35:25.040Z,"110 km SW of Kokopo, Papua New Guinea",earthquake,9.26,6.42,0.051,120,reviewed,us,us
2023-05-05T09:54:06.786Z,65.9432,-175.1068,25.7,3.1,ml,,,,0.48,ak,ak0235qvuvd2,2023-05-10T17:53:03.361Z,"163 km WNW of Lorino, Russia",earthquake,,11.6,,,reviewed,ak,ak
2023-05-05T09:06:43.964Z,-22.0365,-179.4127,587.989,4.2,mb,31,78,4.011,0.48,us,us6000k9pk,2023-05-10T08:04:03.040Z,"south of the Fiji Islands",earthquake,13.27,8.811,0.104,26,reviewed,us,us
2023-05-05T08:43:55.635Z,61.7006,-151.3359,3.3,2.6,ml,,,,0.61,ak,ak0235qv76mo,2023-05-24T07:18:15.040Z,"Southern Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-05T08:38:01.171Z,37.4752,137.3978,10,4.6,mb,69,92,1.13,0.73,us,us6000k9na,2023-05-24T07:13:25.040Z,"near the west coast of Honshu, Japan",earthquake,5.6,1.878,0.082,44,reviewed,us,us
2023-05-05T08:34:31.958Z,51.5368,-175.5314,35,3.3,ml,25,236,0.512,0.28,us,us6000k9u7,2023-05-24T07:01:15.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,5.18,2.001,0.085,18,reviewed,us,us
2023-05-05T08:27:37.062Z,53.06,-161.9503,35,2.5,ml,41,242,1.928,0.45,us,us6000kaxu,2023-05-24T06:57:09.040Z,"221 km SSE of False Pass, Alaska",earthquake,7.23,2.022,0.115,10,reviewed,us,us
2023-05-05T08:04:58.076Z,12.7812,143.1696,118.493,4.4,mb,23,115,1.839,0.68,us,us6000kav7,2023-05-24T06:53:52.040Z,"171 km WSW of Merizo Village, Guam",earthquake,13.05,5.102,0.148,13,reviewed,us,us
2023-05-05T08:04:13.767Z,-57.746,-24.9716,22.753,4.6,mb,19,104,16.692,0.71,us,us6000kave,2023-05-24T06:43:00.040Z,"South Sandwich Islands region",earthquake,13.29,6.481,0.125,19,reviewed,us,us
2023-05-05T07:47:17.370Z,34.51866667,-97.70466667,14.46,2.68,ml,80,65,0,0.3,ok,ok2023itdu,2023-05-24T06:36:59.653Z,"Oklahoma",earthquake,,1.3,0.23,25,reviewed,ok,ok
2023-05-05T07:44:56.716Z,58.5416,-154.0137,74.4,3.6,ml,,,,0.79,ak,ak0235qulysl,2023-05-24T06:32:38.040Z,"84 km NW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-05T07:41:05.532Z,28.0611,-112.124,10,4,mb,10,129,0.746,0.73,us,us6000k9n1,2023-05-24T06:24:25.040Z,"81 km N of Santa Rosalía, Mexico",earthquake,5.83,2.002,0.3,3,reviewed,us,us
2023-05-05T07:41:00.536Z,51.7331,-176.2257,69.095,2.8,ml,22,192,0.171,0.24,us,us6000kaj5,2023-05-24T06:21:41.040Z,"32 km ESE of Adak, Alaska",earthquake,8.39,11.501,0.077,22,reviewed,us,us
2023-05-05T07:34:14.541Z,53.4719,-163.3784,16.685,4.6,mwr,150,165,1.271,0.71,us,us6000k9my,2023-05-24T06:19:22.827Z,"153 km S of False Pass, Alaska",earthquake,4.7,4.607,0.068,21,reviewed,us,us
2023-05-05T07:02:42.114Z,18.8946,-69,10,2.6,ml,16,172,0.698,0.46,us,us6000k9mu,2023-05-24T05:21:42.040Z,"11 km SSE of Miches, Dominican Republic",earthquake,2.47,1.99,0.066,30,reviewed,us,us
2023-05-05T07:00:36.439Z,2.6054,95.4607,18.663,4.2,mb,17,114,2.478,0.68,us,us6000kav6,2023-05-24T05:18:49.040Z,"103 km W of Sinabang, Indonesia",earthquake,7.56,4.996,0.176,9,reviewed,us,us
2023-05-05T06:55:50.471Z,57.2565,-155.2813,2.6,2.8,ml,,,,0.61,ak,ak0235qu2vrx,2023-05-24T05:11:41.040Z,"60 km SW of Karluk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-05T06:27:50.975Z,31.66862699,-104.5496102,6.028735352,2.8,ml,55,80,0.04163790101,0.2,tx,tx2023itbe,2023-05-24T04:58:40.040Z,"58 km SSW of Whites City, New Mexico",earthquake,0.9522531385000002,0.5409785043,0.1,32,reviewed,tx,tx
2023-05-05T06:05:10.708Z,51.8709,178.5504,127.741,2.7,ml,13,206,0.081,0.25,us,us6000kaj4,2023-05-24T04:53:35.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.26,3.693,0.091,16,reviewed,us,us
2023-05-05T05:53:36.934Z,37.5062,137.2324,10,4.8,mb,80,88,1.234,0.55,us,us6000kavf,2023-05-24T04:51:53.040Z,"42 km NE of Anamizu, Japan",earthquake,5.82,1.854,0.075,55,reviewed,us,us
2023-05-05T05:42:04.365Z,37.5476,137.2994,10,6.2,mww,127,32,1.235,0.64,us,us6000k9mb,2023-05-27T14:55:35.490Z,"49 km NE of Anamizu, Japan",earthquake,8.07,1.833,0.061,26,reviewed,us,us
2023-05-05T05:20:45.416Z,61.9026,-149.2475,4.2,3,ml,,,,0.73,ak,ak0235qt9xj8,2023-05-24T04:25:12.915Z,"17 km N of Fishhook, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-05T05:11:52.449Z,-57.9108,-25.6356,60.054,4.7,mb,28,77,16.692,0.78,us,us6000kav3,2023-05-24T04:21:40.040Z,"South Sandwich Islands region",earthquake,12.37,8.362,0.108,26,reviewed,us,us
2023-05-05T05:04:45.640Z,17.9263333333333,-66.9611666666667,14.92,2.51,md,13,228,0.06768,0.13,pr,pr71408073,2023-05-05T11:14:40.250Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.69,0.52,0.231882823866695,7,reviewed,pr,pr
2023-05-05T05:03:28.568Z,59.5619,-153.0282,83.1,2.8,ml,,,,0.71,ak,ak0235qt68yg,2023-05-18T10:43:31.040Z,"65 km ESE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-05T04:25:57.220Z,18.1663333333333,-65.7605,13.54,2.85,md,7,159,0.08741,0.17,pr,pr71408063,2023-05-05T12:02:14.930Z,"1 km W of Punta Santiago, Puerto Rico",earthquake,1.04,0.52,0.290103816768973,4,reviewed,pr,pr
2023-05-05T04:25:38.213Z,55.3536,-162.0567,159.742,2.6,ml,13,134,0.086,0.11,us,us6000kaj3,2023-05-10T23:20:20.040Z,"36 km NNE of King Cove, Alaska",earthquake,7.98,2.155,0.128,8,reviewed,us,us
2023-05-05T04:00:13.653Z,-19.8583,-69.0041,111.543,4.5,mb,44,66,0.26,0.87,us,us6000k9lz,2023-05-20T23:47:03.912Z,"74 km SE of Camiña, Chile",earthquake,6.1,2.668,0.085,41,reviewed,us,us
2023-05-05T03:46:18.936Z,64.801,-150.3125,18.2,2.5,ml,,,,0.69,ak,ak0235qs8kxq,2023-05-20T23:38:30.040Z,"Central Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-05T03:27:55.220Z,18.072,-66.915,21.78,2.49,md,8,86,0.1022,0.14,pr,pr71408053,2023-05-05T04:13:47.900Z,"3 km NNW of Lluveras, Puerto Rico",earthquake,0.53,1.26,0.11637944869314,8,reviewed,pr,pr
2023-05-05T03:20:54.733Z,-24.2616,179.9102,517.3,4.3,mb,23,102,5.344,1.06,us,us6000k9lt,2023-05-20T23:08:14.040Z,"south of the Fiji Islands",earthquake,15.27,4.29,0.137,18,reviewed,us,us
2023-05-05T03:07:52.973Z,13.2479,143.8497,135.756,4.6,mb,74,56,1.048,0.61,us,us6000k9lq,2023-05-20T22:58:09.040Z,"88 km W of Umatac Village, Guam",earthquake,10.17,5.942,0.048,132,reviewed,us,us
2023-05-05T02:13:15.635Z,29.11102295,-97.73747702,2.616658529,2.6,ml,20,61,0.08096422164,0.2,tx,tx2023issu,2023-05-20T22:50:04.040Z,"17 km S of Nixon, Texas",earthquake,0.7400072483,1.697118733,0.1,12,reviewed,tx,tx
2023-05-05T01:58:31.480Z,17.9338333333333,-66.9705,7.01,2.74,md,21,225,0.07017,0.11,pr,pr71408043,2023-05-05T11:51:32.770Z,"7 km WSW of Guánica, Puerto Rico",earthquake,0.4,0.19,0.24832388800144,7,reviewed,pr,pr
2023-05-05T01:36:38.066Z,14.4705,-93.5704,10,4.5,mb,52,143,2.271,1.18,us,us6000k9l9,2023-05-20T22:47:14.040Z,"116 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,4.49,1.9,0.042,169,reviewed,us,us
2023-05-05T01:24:18.457Z,29.11834717,-97.73747702,0.0244547526,2.7,ml,22,62,0.08619029128,0.2,tx,tx2023isre,2023-05-20T22:40:24.040Z,"16 km S of Nixon, Texas",earthquake,0.7331730907,1.778263557,0.1,18,reviewed,tx,tx
2023-05-05T01:08:06.748Z,11.4422,-85.7022,182.722,4.2,mb,21,161,0.681,0.78,us,us6000k9l7,2023-05-20T22:39:16.031Z,"Nicaragua",earthquake,7.86,8.107,0.146,13,reviewed,us,us
2023-05-05T00:44:57.187Z,51.9976,-179.9279,121.873,2.7,ml,17,177,0.258,0.17,us,us6000kaj7,2023-05-12T04:09:52.040Z,"226 km W of Adak, Alaska",earthquake,7.56,1.872,0.097,20,reviewed,us,us
2023-05-05T00:43:09.870Z,18.8071666666667,-66.7503333333333,58.74,3.11,md,23,224,0.3346,0.12,pr,pr71408023,2023-05-05T02:34:02.180Z,"36 km N of Carrizales, Puerto Rico",earthquake,0.57,0.8,0.16877843143824,12,reviewed,pr,pr
2023-05-05T00:35:27.200Z,35.844,80.185,10,4.3,mb,51,98,5.402,0.63,us,us6000k9l0,2023-05-26T04:53:00.040Z,"56 km SSE of Kashitashi, China",earthquake,3.36,1.884,0.1,28,reviewed,us,us
2023-05-05T00:13:47.437Z,-4.4549,143.1828,90.197,4.6,mb,55,60,6.306,0.56,us,us6000kav0,2023-05-13T03:25:56.040Z,"48 km ESE of Ambunti, Papua New Guinea",earthquake,7.11,8.172,0.08,47,reviewed,us,us
2023-05-05T00:10:51.978Z,10.133,-60.2736,10,4.2,mb,28,117,2.405,0.7,us,us6000kav1,2023-05-13T04:09:12.040Z,"100 km E of Rio Claro, Trinidad and Tobago",earthquake,8.24,1.928,0.158,11,reviewed,us,us
2023-05-04T23:57:09.655Z,23.6999,90.3011,10,4.2,mb,31,133,1.6,0.66,us,us6000k9kw,2023-05-12T02:36:01.276Z,"9 km WSW of Azimpur, Bangladesh",earthquake,10.6,1.923,0.132,16,reviewed,us,us
2023-05-04T23:43:26.380Z,18.1118333333333,-66.1113333333333,24.2,2.84,md,7,88,0.03688,0.08,pr,pr71408003,2023-05-05T02:56:59.172Z,"1 km SSW of G. L. Garcia, Puerto Rico",earthquake,0.45,0.73,0.0804714657608603,2,reviewed,pr,pr
2023-05-04T23:05:56.570Z,19.3601666666667,-155.085666666667,5.84,3.71,ml,47,133,,0.14,hv,hv73389462,2023-05-08T10:10:07.873Z,"12 km SSE of Fern Forest, Hawaii",earthquake,0.47,0.42,0.12536174839425,28,reviewed,hv,hv
2023-05-04T23:03:05.336Z,-8.0503,130.4152,10,4.4,mb,19,113,4.815,0.75,us,us6000kauq,2023-05-13T05:00:28.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,10.34,1.919,0.19,8,reviewed,us,us
2023-05-04T23:02:59.567Z,51.7455,-175.6327,80.738,2.5,ml,12,308,0.302,0.13,us,us6000kahc,2023-05-12T03:48:39.040Z,"70 km ESE of Adak, Alaska",earthquake,9.03,9.043,0.148,10,reviewed,us,us
2023-05-04T22:20:34.665Z,-8.4015,160.3855,10,5.1,mb,82,105,9.179,0.68,us,us6000k9k8,2023-05-13T20:50:05.040Z,"53 km NW of Auki, Solomon Islands",earthquake,9.8,1.82,0.047,147,reviewed,us,us
2023-05-04T22:11:03.012Z,29.11834717,-97.73540901,0.0244547526,2.7,ml,13,61,0.087427994,0.1,tx,tx2023isku,2023-05-08T21:36:55.040Z,"16 km S of Nixon, Texas",earthquake,0.8489373718,1.781188165,0.1,16,reviewed,tx,tx
2023-05-04T22:07:47.661Z,25.9161,128.5195,10,4.3,mb,32,81,0.943,0.5,us,us6000kaup,2023-05-13T04:51:10.040Z,"Ryukyu Islands, Japan",earthquake,5.05,1.874,0.147,13,reviewed,us,us
2023-05-04T21:43:10.111Z,-0.9594,123.3284,10,4.3,mb,13,98,0.563,0.68,us,us6000kaun,2023-05-12T05:19:43.040Z,"Sulawesi, Indonesia",earthquake,3.71,1.942,0.266,4,reviewed,us,us
2023-05-04T20:44:05.383Z,54.6576,-162.1837,52.033,2.6,ml,14,210,0.325,0.48,us,us6000kahb,2023-05-09T18:10:03.040Z,"45 km S of King Cove, Alaska",earthquake,5.92,7.533,0.148,6,reviewed,us,us
2023-05-04T20:37:11.641Z,-22.2185,-174.2288,10,4.8,mb,50,121,1.382,0.88,us,us6000k9ji,2023-05-15T14:23:02.040Z,"122 km SE of ‘Ohonua, Tonga",earthquake,7.52,1.877,0.067,69,reviewed,us,us
2023-05-04T20:24:14.836Z,-32.9535,179.544,205.781,4.2,mb,20,144,6.021,0.76,us,us6000kaur,2023-05-12T16:40:43.040Z,"south of the Kermadec Islands",earthquake,14.74,8.655,0.167,10,reviewed,us,us
2023-05-04T20:00:59.434Z,51.8786,177.0469,7.194,3,ml,12,187,0.91,0.27,us,us6000kahi,2023-05-12T16:26:48.040Z,"284 km ESE of Attu Station, Alaska",earthquake,5.89,3.665,0.097,14,reviewed,us,us
2023-05-04T19:17:16.509Z,67.5314,-166.5684,12.5,3.8,ml,,,,0.84,ak,ak0235pe1y67,2023-05-12T16:25:35.040Z,"88 km WSW of Kivalina, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-05-04T19:09:57.938Z,51.467,-177.177,34,3.8,ml,21,213,0.297,0.31,us,us6000k9j2,2023-05-12T16:21:29.040Z,"58 km SW of Adak, Alaska",earthquake,3.52,10.125,0.085,18,reviewed,us,us
2023-05-04T18:30:15.808Z,-17.3187,-175.1031,257.009,4.6,mb,72,53,2.593,1.03,us,us6000k9ib,2023-05-12T16:10:14.040Z,"189 km NW of Neiafu, Tonga",earthquake,10.09,5.862,0.046,143,reviewed,us,us
2023-05-04T17:42:06.865Z,20.2148,147.1379,10,4.3,mb,44,100,5.111,0.81,us,us6000kauk,2023-05-12T15:42:23.040Z,"Mariana Islands region",earthquake,10.75,1.844,0.109,24,reviewed,us,us
2023-05-04T16:48:52.632Z,54.5477,-159.747,35,2.9,ml,18,232,0.907,0.99,us,us6000kahf,2023-05-29T17:29:22.040Z,"100 km SSE of Sand Point, Alaska",earthquake,1.99,1.998,0.091,16,reviewed,us,us
2023-05-04T16:07:55.104Z,54.3641,-159.6557,10,3.3,mb,85,206,1.096,0.7,us,us6000kahd,2023-05-29T17:07:09.040Z,"121 km SSE of Sand Point, Alaska",earthquake,3,1.974,0.218,5,reviewed,us,us
2023-05-04T15:38:19.945Z,23.4239,121.3467,15.123,4.6,mwr,125,49,0.055,0.77,us,us6000k9h6,2023-05-29T16:49:53.168Z,"66 km SSW of Hualien City, Taiwan",earthquake,5.12,3.79,0.063,24,reviewed,us,us
2023-05-04T15:04:38.242Z,51.7397,-178.6662,99.825,2.9,ml,25,118,0.07,0.3,us,us6000k9yg,2023-05-29T15:01:40.040Z,"140 km W of Adak, Alaska",earthquake,4.95,4.217,0.081,20,reviewed,us,us
2023-05-04T14:22:03.804Z,-10.6677,121.7031,10,4.5,mb,23,105,2.087,0.67,us,us6000kauj,2023-05-13T18:44:50.040Z,"Savu Sea",earthquake,3.69,1.899,0.151,13,reviewed,us,us
2023-05-04T13:50:14.581Z,29.10736084,-97.73127298,12.05619303,2.6,ml,19,46,0.08260178589,0.2,tx,tx2023irug,2023-05-21T15:47:25.040Z,"18 km S of Nixon, Texas",earthquake,1.34850934,1.174391374,0.1,14,reviewed,tx,tx
2023-05-04T13:19:12.530Z,-3.2152,148.6862,10,4.8,mb,41,68,3.603,0.87,us,us6000k9mn,2023-05-21T15:45:58.040Z,"204 km SE of Lorengau, Papua New Guinea",earthquake,10.09,1.875,0.094,35,reviewed,us,us
2023-05-04T12:59:31.012Z,55.7753,162.7918,61.124,4.2,mb,74,69,3.669,0.7,us,us6000k9g4,2023-05-11T10:41:44.040Z,"54 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,5.74,6.147,0.078,46,reviewed,us,us
2023-05-04T11:38:17.699Z,35.251,-98.04666667,5.39,2.74,ml,94,48,0.04049205408,0.21,ok,ok2023irpx,2023-05-08T03:37:24.636Z,"10 km NW of Pocasset, Oklahoma",earthquake,,0.4,0.25,45,reviewed,ok,ok
2023-05-04T11:08:48.290Z,18.4866666666667,-67.4135,17.35,2.83,md,8,246,0.1193,0.12,pr,pr71407988,2023-05-04T11:43:12.250Z,"23 km NW of Rincón, Puerto Rico",earthquake,0.78,0.41,0.0262012310334951,4,reviewed,pr,pr
2023-05-04T10:13:34.920Z,19.1965,-155.488666666667,7.43,2.82,ml,43,145,,0.18,hv,hv73388942,2023-05-11T10:45:40.040Z,"1 km SW of Pāhala, Hawaii",earthquake,0.27,0.32,0.175909160686864,27,reviewed,hv,hv
2023-05-04T10:06:01.978Z,10.4471,125.1412,10,4.8,mb,56,122,3.384,1.01,us,us6000k9fh,2023-05-04T22:01:24.426Z,"9 km SSW of Silago, Philippines",earthquake,5.93,1.886,0.058,93,reviewed,us,us
2023-05-04T09:52:50.400Z,63.6675,-19.1187,10,4.5,mb,49,113,1.452,0.73,us,us6000k9fe,2023-05-04T10:16:10.040Z,"55 km E of Hvolsvöllur, Iceland",earthquake,10.42,1.934,0.054,100,reviewed,us,us
2023-05-04T09:46:19.601Z,63.5323,-19.2656,10,4.4,mb,28,168,1.518,0.71,us,us6000k9fi,2023-05-04T11:22:58.040Z,"Iceland",earthquake,13.11,1.964,0.102,31,reviewed,us,us
2023-05-04T09:40:04.746Z,51.194,-179.2845,35,3.6,ml,18,214,0.465,0.69,us,us6000k9hi,2023-05-11T10:50:43.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,4.14,1.998,0.077,22,reviewed,us,us
2023-05-04T09:10:29.160Z,54.038,-162.6399,10,2.6,ml,12,224,0.932,0.55,us,us6000k9yh,2023-05-11T10:54:36.040Z,"103 km SSE of False Pass, Alaska",earthquake,4.07,1.987,0.128,8,reviewed,us,us
2023-05-04T08:42:37.121Z,-30.2026,-176.5308,10,4.7,mb,33,114,1.529,0.54,us,us6000kauf,2023-05-27T10:30:53.040Z,"Kermadec Islands region",earthquake,8.53,1.758,0.123,26,reviewed,us,us
2023-05-04T08:40:32.898Z,-29.6149,-177.1298,35,4.8,mb,37,126,0.774,0.29,us,us6000k9f4,2023-05-27T10:44:42.040Z,"Kermadec Islands, New Zealand",earthquake,10.01,1.873,0.107,33,reviewed,us,us
2023-05-04T08:32:19.200Z,18.6218,-68.7691,163,4.13,md,13,138,0.4024,0.66,pr,pr2023124002,2023-05-27T11:11:25.040Z,"6 km W of Salvaleón de Higüey, Dominican Republic",earthquake,4.75,2.61,0.13,10,reviewed,pr,pr
2023-05-04T08:28:34.583Z,-33.7268,-70.587,92.069,4,mb,30,62,0.251,0.48,us,us6000k9f1,2023-05-27T11:59:59.040Z,"12 km S of Puente Alto, Chile",earthquake,3.71,4.116,0.3,4,reviewed,us,us
2023-05-04T08:21:54.342Z,-4.3713,151.3213,10,4.1,mb,18,101,0.859,0.39,us,us6000kaud,2023-05-27T11:30:30.040Z,"95 km WSW of Rabaul, Papua New Guinea",earthquake,7.61,1.917,0.175,10,reviewed,us,us
2023-05-04T08:13:51.450Z,19.1675,-155.4875,31.16,2.6,ml,47,107,,0.12,hv,hv73388822,2023-05-27T09:49:05.040Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.46,0.61,0.196039611205996,20,reviewed,hv,hv
2023-05-04T08:02:12.206Z,54.1121,-162.8301,35,4.2,mb,125,159,0.802,0.66,us,us6000k9ev,2023-05-27T12:23:40.040Z,"Alaska Peninsula",earthquake,4.02,1.898,0.088,36,reviewed,us,us
2023-05-04T07:56:11.871Z,32.22925225,-103.0823148,5.231787109,2.6,ml,20,72,0.1274567027,0.2,tx,tx2023irip,2023-05-04T19:21:51.673Z,"16 km NE of Jal, New Mexico",earthquake,1.20559606,2.583830499,0.2,20,reviewed,tx,tx
2023-05-04T07:51:54.100Z,19.3591666666667,-155.430333333333,9.74,2.45,ml,36,63,,0.12,hv,hv73388802,2023-05-27T06:39:23.040Z,"18 km NNE of Pāhala, Hawaii",earthquake,0.37,0.63,0.135708870056505,23,reviewed,hv,hv
2023-05-04T07:16:41.759Z,51.0592,178.3995,35,2.7,ml,16,290,0.893,0.46,us,us6000kawf,2023-05-27T06:49:53.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.4,2.026,0.097,14,reviewed,us,us
2023-05-04T07:14:06.280Z,19.1343,-67.1803,32,3.56,md,16,241,0.6704,0.48,pr,pr2023124001,2023-05-04T08:07:22.472Z,"71 km N of San Antonio, Puerto Rico",earthquake,1.81,11.77,0.03,8,reviewed,pr,pr
2023-05-04T06:51:08.317Z,-33.1651,-179.3565,10,5,mb,41,73,4.081,0.55,us,us6000k9ej,2023-05-27T09:37:21.040Z,"south of the Kermadec Islands",earthquake,9.09,1.874,0.069,68,reviewed,us,us
2023-05-04T06:33:56.425Z,57.3062,-143.1195,10,3,ml,101,180,2.715,0.47,us,us6000k9eg,2023-05-27T09:12:21.040Z,"Gulf of Alaska",earthquake,8.44,2.007,0.043,72,reviewed,us,us
2023-05-04T05:56:10.060Z,17.5056,122.3053,10.461,4.8,mb,114,91,5.409,0.46,us,us6000k9ec,2023-05-27T07:24:07.040Z,"48 km NNW of Dicabisagan, Philippines",earthquake,8.65,3.621,0.057,118,reviewed,us,us
2023-05-04T05:44:45.401Z,-23.4798,-178.3879,10,4.3,mb,16,233,5.774,0.36,us,us6000kaua,2023-05-27T06:25:54.040Z,"south of the Fiji Islands",earthquake,11.15,1.996,0.142,19,reviewed,us,us
2023-05-04T05:29:15.801Z,42.1297,140.8805,125.005,4.2,mb,37,80,1.346,0.47,us,us6000k9eb,2023-05-26T10:57:18.040Z,"12 km NNE of Shikabe, Japan",earthquake,8.31,3.794,0.1,28,reviewed,us,us
2023-05-04T05:14:39.133Z,45.9106,152.6794,10,4,mb,25,99,7.908,0.67,us,us6000kaug,2023-05-26T07:26:44.040Z,"east of the Kuril Islands",earthquake,13.16,1.912,0.138,14,reviewed,us,us
2023-05-04T04:48:35.231Z,-39.5156,-72.7035,85.131,4.4,mb,47,115,0.3,0.78,us,us6000k9e5,2023-05-07T23:11:57.309Z,"17 km SSW of Loncoche, Chile",earthquake,5.51,7.332,0.155,12,reviewed,us,us
2023-05-04T04:09:40.010Z,19.5875,-155.964833333333,35.16,2.5,md,37,272,,0.14,hv,hv73388652,2023-05-05T00:08:41.800Z,"1 km N of Kahaluu-Keauhou, Hawaii",earthquake,0.68,0.94,0.0995349210035863,16,reviewed,hv,hv
2023-05-04T03:52:44.260Z,18.5641,-65.1236,74,4.18,md,20,217,0.2654,0.25,pr,pr2023124000,2023-05-07T22:34:13.040Z,"31 km NW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.51,1.11,0.11,16,reviewed,pr,pr
2023-05-04T02:55:39.330Z,18.746,-64.5355,48.2,3.34,md,6,315,0.4693,0.09,pr,pr71407893,2023-05-04T03:06:59.550Z,"53 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,3.76,3.54,0.129652167507051,5,reviewed,pr,pr
2023-05-04T02:32:06.902Z,56.5978,-149.1865,20.412,2.9,ml,45,224,2.198,0.49,us,us6000k9dr,2023-05-10T19:05:16.631Z,"Gulf of Alaska",earthquake,7.35,8.747,0.059,38,reviewed,us,us
2023-05-04T02:15:31.250Z,28.0823,105.2324,36.219,5,mb,107,21,4.32,0.59,us,us6000k9dq,2023-05-26T01:32:50.006Z,"22 km WSW of Xuyong, China",earthquake,6.57,4.778,0.037,240,reviewed,us,us
2023-05-04T01:55:04.564Z,52.0641,-166.8607,28.1,3,ml,,,,0.67,ak,ak0235p3kaov,2023-05-10T19:05:16.392Z,"167 km SE of Nikolski, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2023-05-04T01:50:01.220Z,40.4342,26.2365,10,4.2,mb,40,70,0.887,0.62,us,us6000k9dn,2023-05-07T21:35:25.040Z,"29 km NNW of Eceabat, Turkey",earthquake,2.06,1.975,0.264,4,reviewed,us,us
2023-05-04T01:37:56.134Z,56.9033,-158.1096,5.9,2.9,ml,,,,0.68,ak,ak0235p3gio9,2023-05-10T19:05:16.142Z,"70 km NNE of Chignik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
